# WAIS Divide WDC06A Core Density, "dirty" version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the DIRTY version of the data, meaning that all core breaks
# and core ends are INCLUDED from this datset.  This dataset IS
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################
# Columns are as follows:
# Column 1: WDC06A Depth, m
# Column 2: Density, g / cm^3
# Column 3: One-sigma uncertainty in density, g / cm^3.  This value depends on
#           density scanning speed & sample thickness.  Scan speed was not the 
#           same for all sections of core.  Range is 0.003 to 0.006 with a
#           typical value of ~0.004 g / cm^3. 
# Column 4: Sample thickness, cm.  This can sometimes be useful to determine
#           core quality (core breaks, spalls, etc.) which can affect the  
#           quality of the data at that location.  Maximum uncertainty
#           is +/- 0.01 cm.
###############################################################################

0.585	0.58398	0.00305	3.02
0.589	0.57838	0.00305	3.01
0.592	0.48277	0.00297	3.01
0.595	0.57736	0.00304	3.03
0.599	0.58362	0.00302	3.06
0.602	0.60752	0.00306	3.04
0.605	0.60718	0.00310	2.99
0.609	0.60869	0.00309	3.00
0.612	0.59206	0.00308	2.99
0.615	0.58272	0.00305	3.01
0.618	0.57454	0.00304	3.02
0.622	0.57948	0.00307	3.00
0.625	0.57114	0.00305	3.00
0.628	0.52466	0.00302	3.00
0.632	0.48751	0.00299	3.00
0.635	0.49492	0.00298	3.01
0.638	0.50780	0.00301	3.00
0.642	0.55403	0.00304	3.00
0.645	0.59176	0.00308	3.00
0.648	0.59263	0.00308	2.99
0.651	0.60481	0.00308	3.01
0.655	0.60654	0.00310	2.99
0.658	0.60405	0.00309	3.00
0.661	0.61858	0.00310	3.00
0.665	0.59118	0.00308	3.00
0.668	0.59225	0.00308	2.99
0.671	0.57420	0.00309	2.97
0.675	0.58699	0.00311	2.96
0.678	0.58840	0.00312	2.95
0.681	0.61351	0.00313	2.97
0.684	0.61033	0.00313	2.96
0.688	0.59541	0.00312	2.95
0.691	0.55855	0.00307	2.97
0.695	0.55386	0.00307	2.97
0.698	0.57176	0.00309	2.97
0.701	0.58875	0.00309	2.99
0.704	0.58894	0.00308	2.99
0.708	0.60969	0.00312	2.97
0.711	0.57884	0.00311	2.95
0.714	0.53742	0.00306	2.97
0.718	0.56130	0.00307	2.97
0.721	0.57701	0.00308	2.98
0.724	0.57531	0.00310	2.96
0.728	0.60155	0.00310	2.98
0.731	0.61732	0.00314	2.96
0.734	0.60831	0.00312	2.96
0.738	0.58863	0.00309	2.98
0.741	0.59573	0.00311	2.96
0.744	0.59361	0.00313	2.95
0.747	0.58891	0.00311	2.96
0.751	0.59350	0.00312	2.96
0.754	0.59406	0.00311	2.97
0.757	0.57853	0.00309	2.97
0.761	0.56054	0.00309	2.96
0.764	0.55983	0.00306	2.98
0.767	0.57483	0.00308	2.98
0.770	0.57960	0.00309	2.97
0.774	0.57235	0.00309	2.96
0.777	0.57384	0.00309	2.97
0.780	0.59299	0.00307	3.00
0.784	0.58894	0.00310	2.97
0.787	0.59475	0.00312	2.95
0.790	0.60132	0.00308	3.01
0.794	0.62250	0.00313	2.97
0.797	0.61658	0.00313	2.97
0.800	0.61905	0.00312	2.98
0.804	0.61138	0.00310	3.00
0.807	0.59821	0.00311	2.97
0.810	0.58635	0.00308	2.99
0.814	0.58628	0.00308	2.99
0.817	0.57812	0.00307	3.00
0.820	0.57067	0.00304	3.02
0.823	0.56508	0.00305	3.00
0.827	0.57178	0.00305	3.01
0.830	0.57700	0.00306	3.00
0.833	0.57370	0.00306	3.00
0.837	0.56321	0.00305	3.00
0.840	0.56993	0.00306	3.00
0.843	0.56235	0.00306	2.99
0.847	0.55024	0.00303	3.01
0.850	0.55971	0.00304	3.00
0.853	0.55562	0.00305	2.99
0.857	0.58659	0.00306	3.01
0.860	0.58070	0.00307	2.99
0.863	0.58032	0.00305	3.01
0.866	0.57629	0.00306	3.00
0.870	0.56701	0.00308	2.97
0.873	0.54994	0.00304	2.99
0.876	0.57277	0.00307	2.99
0.880	0.53455	0.00301	3.02
0.883	0.51110	0.00302	2.99
0.886	0.54929	0.00305	2.99
0.890	0.55728	0.00305	2.99
0.893	0.56576	0.00305	3.00
0.896	0.56114	0.00304	3.01
0.899	0.57478	0.00307	2.99
0.903	0.55273	0.00304	3.00
0.906	0.55888	0.00305	2.99
0.909	0.57346	0.00306	3.00
0.913	0.56362	0.00305	3.00
0.916	0.50095	0.00299	3.01
0.919	0.52211	0.00301	3.00
0.923	0.56093	0.00306	2.99
0.926	0.55256	0.00305	2.99
0.929	0.53272	0.00304	2.99
0.933	0.54357	0.00303	3.00
0.936	0.57107	0.00307	2.99
0.939	0.54820	0.00305	2.99
0.943	0.53584	0.00303	2.99
0.946	0.56463	0.00307	2.98
0.949	0.56791	0.00305	3.00
0.952	0.56825	0.00306	2.99
0.956	0.55232	0.00302	3.02
0.959	0.55550	0.00305	3.00
0.962	0.58617	0.00307	3.00
0.966	0.60937	0.00309	3.00
0.969	0.56751	0.00305	3.01
0.972	0.64270	0.00310	3.03
0.976	0.59726	0.00309	3.00
0.979	0.58926	0.00306	3.02
0.982	0.59932	0.00309	3.00
0.986	0.61276	0.00310	2.99
0.989	0.59726	0.00309	2.99
0.992	0.59736	0.00309	2.99
0.995	0.59452	0.00309	2.98
0.999	0.59130	0.00308	2.99
1.002	0.59180	0.00308	3.00
1.005	0.59876	0.00308	3.00
1.009	0.60385	0.00308	3.00
1.012	0.59347	0.00308	2.99
1.015	0.59482	0.00308	3.00
1.018	0.59334	0.00308	3.00
1.022	0.58812	0.00309	2.98
1.025	0.59187	0.00310	2.97
1.028	0.59255	0.00311	2.96
1.032	0.58991	0.00310	2.97
1.035	0.58616	0.00312	2.95
1.038	0.58610	0.00316	2.90
1.042	0.57922	0.00321	2.85
1.045	0.51371	0.00427	2.08
1.048	0.37951	0.00421	3.04
1.052	0.59346	0.00429	3.05
1.055	0.61151	0.00428	3.07
1.058	0.59168	0.00428	3.06
1.062	0.60369	0.00425	3.09
1.065	0.60320	0.00424	3.09
1.068	0.62473	0.00427	3.08
1.072	0.61067	0.00426	3.09
1.075	0.59032	0.00425	3.09
1.078	0.60834	0.00426	3.09
1.082	0.59488	0.00425	3.09
1.085	0.59608	0.00426	3.08
1.088	0.59215	0.00426	3.08
1.092	0.61302	0.00427	3.08
1.095	0.63412	0.00427	3.09
1.098	0.62723	0.00428	3.08
1.102	0.63986	0.00430	3.07
1.105	0.62849	0.00423	3.12
1.108	0.62879	0.00427	3.09
1.112	0.64625	0.00427	3.10
1.115	0.64691	0.00426	3.10
1.118	0.64560	0.00427	3.09
1.121	0.63948	0.00424	3.11
1.125	0.65080	0.00428	3.09
1.128	0.62293	0.00426	3.09
1.131	0.61901	0.00426	3.09
1.135	0.62567	0.00427	3.09
1.138	0.65088	0.00431	3.06
1.141	0.64655	0.00430	3.07
1.145	0.64762	0.00431	3.06
1.148	0.64507	0.00429	3.08
1.151	0.64532	0.00427	3.09
1.155	0.67108	0.00432	3.07
1.158	0.66753	0.00431	3.07
1.161	0.67651	0.00431	3.08
1.165	0.66623	0.00431	3.08
1.168	0.66550	0.00429	3.09
1.171	0.64042	0.00420	3.15
1.175	0.65185	0.00430	3.07
1.178	0.64635	0.00429	3.08
1.181	0.63894	0.00430	3.07
1.185	0.63673	0.00430	3.07
1.188	0.64775	0.00430	3.08
1.191	0.64461	0.00426	3.10
1.195	0.61301	0.00425	3.09
1.198	0.60856	0.00427	3.08
1.201	0.59437	0.00425	3.08
1.205	0.62356	0.00427	3.08
1.208	0.65222	0.00428	3.09
1.211	0.63937	0.00428	3.08
1.215	0.65615	0.00430	3.08
1.218	0.64916	0.00429	3.08
1.221	0.64614	0.00432	3.06
1.225	0.65774	0.00433	3.06
1.228	0.66020	0.00433	3.06
1.231	0.63995	0.00428	3.08
1.235	0.63814	0.00431	3.06
1.238	0.64110	0.00431	3.06
1.241	0.63747	0.00430	3.07
1.245	0.63141	0.00430	3.07
1.248	0.63137	0.00428	3.08
1.251	0.63417	0.00431	3.06
1.255	0.63709	0.00431	3.06
1.258	0.62342	0.00430	3.06
1.261	0.61882	0.00431	3.06
1.265	0.59885	0.00429	3.06
1.268	0.61206	0.00428	3.07
1.271	0.61416	0.00433	3.04
1.275	0.62437	0.00431	3.05
1.278	0.62652	0.00431	3.06
1.281	0.61847	0.00432	3.04
1.285	0.61980	0.00433	3.04
1.288	0.61601	0.00434	3.03
1.291	0.62441	0.00435	3.02
1.295	0.61323	0.00435	3.02
1.298	0.61154	0.00433	3.04
1.301	0.61806	0.00436	3.02
1.305	0.61690	0.00431	3.05
1.308	0.61690	0.00434	3.03
1.311	0.59190	0.00432	3.04
1.315	0.60846	0.00431	3.05
1.318	0.61477	0.00431	3.05
1.321	0.60832	0.00430	3.06
1.325	0.60733	0.00430	3.05
1.328	0.60184	0.00431	3.04
1.331	0.59496	0.00428	3.06
1.335	0.59759	0.00430	3.05
1.338	0.58548	0.00423	3.10
1.341	0.57451	0.00425	3.08
1.345	0.57064	0.00426	3.07
1.348	0.57047	0.00425	3.08
1.351	0.58381	0.00427	3.07
1.355	0.57389	0.00426	3.07
1.358	0.58123	0.00427	3.06
1.361	0.56970	0.00427	3.06
1.365	0.58030	0.00428	3.06
1.368	0.57825	0.00428	3.06
1.371	0.59510	0.00429	3.06
1.375	0.61027	0.00429	3.06
1.378	0.60125	0.00428	3.07
1.381	0.59096	0.00428	3.06
1.385	0.59618	0.00428	3.06
1.388	0.58547	0.00427	3.07
1.391	0.61165	0.00429	3.06
1.394	0.59800	0.00426	3.08
1.398	0.60261	0.00428	3.06
1.401	0.60874	0.00429	3.06
1.404	0.59462	0.00429	3.06
1.408	0.58854	0.00428	3.06
1.411	0.58727	0.00429	3.05
1.414	0.58286	0.00429	3.05
1.418	0.59366	0.00429	3.06
1.421	0.58159	0.00429	3.05
1.424	0.59520	0.00432	3.03
1.428	0.59277	0.00432	3.03
1.431	0.58924	0.00434	3.02
1.434	0.59626	0.00435	3.01
1.438	0.56608	0.00434	3.01
1.441	0.56959	0.00432	3.03
1.444	0.56872	0.00437	2.99
1.448	0.47862	0.00436	2.96
1.451	0.46309	0.00431	3.00
1.454	0.47497	0.00432	2.99
1.458	0.45857	0.00429	3.01
1.461	0.48134	0.00431	3.00
1.464	0.45652	0.00431	3.00
1.468	0.47742	0.00429	3.01
1.471	0.49755	0.00429	3.02
1.474	0.47014	0.00426	3.04
1.478	0.47128	0.00430	3.01
1.481	0.47164	0.00428	3.02
1.484	0.46959	0.00424	3.05
1.488	0.47096	0.00430	3.01
1.491	0.46879	0.00427	3.02
1.494	0.45059	0.00428	3.01
1.498	0.47258	0.00425	3.04
1.501	0.53865	0.00429	3.04
1.504	0.60714	0.00433	3.04
1.508	0.59102	0.00433	3.03
1.511	0.59684	0.00432	3.03
1.514	0.56131	0.00431	3.03
1.518	0.60625	0.00433	3.04
1.521	0.57909	0.00430	3.04
1.524	0.55356	0.00430	3.03
1.528	0.57810	0.00431	3.04
1.531	0.60144	0.00437	3.00
1.534	0.51436	0.00437	2.97
1.538	0.41549	0.00434	2.96
1.541	0.31834	0.00445	2.87
1.544	0.33442	0.00426	3.00
1.548	0.41991	0.00416	3.09
1.551	0.45317	0.00417	3.09
1.554	0.44713	0.00414	3.12
1.558	0.44601	0.00415	3.11
1.561	0.44527	0.00414	3.12
1.564	0.45713	0.00406	3.18
1.567	0.45417	0.00409	3.15
1.571	0.44900	0.00413	3.12
1.574	0.45140	0.00412	3.14
1.577	0.44421	0.00413	3.12
1.581	0.43969	0.00413	3.12
1.584	0.47433	0.00415	3.12
1.587	0.46249	0.00415	3.11
1.591	0.47771	0.00416	3.11
1.594	0.47014	0.00416	3.11
1.597	0.45418	0.00415	3.11
1.601	0.44426	0.00415	3.11
1.604	0.45901	0.00414	3.12
1.607	0.45853	0.00415	3.11
1.611	0.45897	0.00416	3.10
1.614	0.44875	0.00416	3.10
1.617	0.44595	0.00415	3.11
1.621	0.44268	0.00415	3.11
1.624	0.45188	0.00415	3.11
1.627	0.45945	0.00417	3.10
1.631	0.45631	0.00417	3.10
1.634	0.44280	0.00414	3.12
1.637	0.44702	0.00416	3.10
1.641	0.44350	0.00415	3.11
1.644	0.43981	0.00415	3.11
1.647	0.45170	0.00415	3.11
1.651	0.44931	0.00414	3.12
1.654	0.44872	0.00415	3.11
1.657	0.45203	0.00416	3.10
1.661	0.44998	0.00416	3.10
1.664	0.44401	0.00414	3.12
1.667	0.53997	0.00418	3.12
1.671	0.46586	0.00416	3.11
1.674	0.46904	0.00416	3.11
1.677	0.46971	0.00416	3.11
1.681	0.45463	0.00416	3.11
1.684	0.46676	0.00415	3.11
1.687	0.45419	0.00416	3.10
1.691	0.47420	0.00416	3.11
1.694	0.47205	0.00416	3.11
1.697	0.44316	0.00414	3.11
1.701	0.42842	0.00415	3.10
1.704	0.43240	0.00416	3.10
1.707	0.46664	0.00417	3.10
1.711	0.46561	0.00416	3.11
1.714	0.44898	0.00414	3.12
1.717	0.45115	0.00415	3.11
1.721	0.46235	0.00417	3.10
1.724	0.45542	0.00417	3.10
1.727	0.45894	0.00417	3.10
1.731	0.45229	0.00415	3.11
1.734	0.45678	0.00417	3.10
1.737	0.44181	0.00417	3.09
1.740	0.45540	0.00418	3.09
1.744	0.44983	0.00417	3.10
1.747	0.44626	0.00417	3.09
1.750	0.44775	0.00417	3.10
1.754	0.44841	0.00417	3.10
1.757	0.44419	0.00421	3.06
1.760	0.39897	0.00419	3.07
1.764	0.40604	0.00419	3.07
1.767	0.43253	0.00418	3.08
1.770	0.36543	0.00418	3.06
1.774	0.42719	0.00414	3.11
1.777	0.44018	0.00415	3.11
1.780	0.41079	0.00415	3.10
1.784	0.41125	0.00415	3.10
1.787	0.53463	0.00419	3.11
1.790	0.52858	0.00418	3.11
1.794	0.42346	0.00414	3.11
1.797	0.42486	0.00418	3.08
1.800	0.41146	0.00416	3.09
1.804	0.42570	0.00418	3.08
1.807	0.42866	0.00413	3.12
1.810	0.41915	0.00415	3.10
1.814	0.40009	0.00417	3.08
1.817	0.42043	0.00418	3.08
1.820	0.43302	0.00419	3.08
1.824	0.43281	0.00418	3.09
1.827	0.41871	0.00417	3.08
1.830	0.41297	0.00417	3.08
1.834	0.43050	0.00418	3.08
1.837	0.43497	0.00424	3.04
1.840	0.44378	0.00422	3.06
1.844	0.43871	0.00425	3.03
1.847	0.42035	0.00418	3.08
1.850	0.43463	0.00419	3.07
1.854	0.43221	0.00416	3.10
1.857	0.41872	0.00408	3.15
1.860	0.43145	0.00415	3.10
1.864	0.42274	0.00415	3.10
1.867	0.43543	0.00414	3.12
1.870	0.43774	0.00415	3.11
1.874	0.44933	0.00417	3.09
1.877	0.44709	0.00414	3.12
1.880	0.45024	0.00414	3.12
1.884	0.45027	0.00413	3.12
1.887	0.46215	0.00416	3.11
1.890	0.46189	0.00415	3.11
1.894	0.44996	0.00413	3.12
1.897	0.46515	0.00415	3.12
1.900	0.46491	0.00414	3.12
1.904	0.46607	0.00416	3.11
1.907	0.45895	0.00415	3.11
1.910	0.46112	0.00416	3.10
1.914	0.46560	0.00416	3.11
1.917	0.46888	0.00417	3.10
1.920	0.46589	0.00415	3.11
1.924	0.46190	0.00415	3.11
